Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.190542,37.914487,3203.5744920000006,0.0,-0.003,179.999,1.0
0.0166,128.190542,37.914453,3203.5595568000003,0.0,-0.012,180.0,1.0
0.0333,128.190542,37.914418,3203.5409640000003,0.077,-0.025,180.012,1.0
0.05,128.190542,37.914384,3203.5196280000005,0.228,-0.042,180.036,1.0
0.0666,128.190542,37.914349,3203.4940248000003,0.457,-0.061,180.068,1.0
0.0833,128.190542,37.914315,3203.4638496000002,0.764,-0.083,180.105,1.0
0.1,128.190542,37.91428,3203.4284928,1.15,-0.107,180.145,1.0
0.1166,128.190542,37.914246,3203.38704,1.614,-0.132,180.186,1.0
0.1333,128.190542,37.914211,3203.3391864,2.154,-0.155,180.227,1.0
0.15,128.190542,37.914177,3203.2837128,2.768,-0.177,180.268,1.0
0.1666,128.190542,37.914142,3203.2206192000003,3.452,-0.199,180.309,1.0
0.1833,128.190542,37.914107,3203.1511248,4.205,-0.219,180.349,1.0
0.2,128.190542,37.914073,3203.0743152,5.023,-0.24,180.388,1.0
0.2166,128.190542,37.914038,3202.9904952,5.903,-0.26,180.427,1.0
0.2333,128.190542,37.914003,3202.9005792000003,6.843,-0.268,180.466,1.0
0.25,128.190542,37.913968,3202.8039576000006,7.842,-0.265,180.506,1.0
0.2666,128.190542,37.913934,3202.7009352000005,8.895,-0.254,180.546,1.0
0.2833,128.190542,37.913899,3202.5918168000003,10.001,-0.237,180.587,1.0
0.3,128.190542,37.913864,3202.4762976,11.158,-0.217,180.629,1.0
0.3166,128.190542,37.913829,3202.3549872000003,12.363,-0.196,180.671,1.0
0.3333,128.190542,37.913794,3202.2281904,13.615,-0.161,180.716,1.0
0.35,128.190542,37.913759,3202.0962120000004,14.911,-0.107,180.766,1.0
0.3666,128.190542,37.913724,3201.959052,16.25,-0.038,180.822,1.0
0.3833,128.190542,37.913689,3201.8167104,17.63,0.041,180.882,1.0
0.4,128.190543,37.913654,3201.6697968,19.049,0.126,180.946,1.0
0.4166,128.190543,37.913619,3201.5180064,20.506,0.214,181.013,1.0
0.4333,128.190543,37.913584,3201.3625584,21.999,0.316,181.088,1.0
0.45,128.190543,37.913549,3201.203148,23.527,0.442,181.176,1.0
0.4666,128.190543,37.913514,3201.04008,25.088,0.585,181.275,1.0
0.4833,128.190543,37.913479,3200.8739640000003,26.681,0.739,181.385,1.0
0.5,128.190543,37.913443,3200.7044952,28.305,0.898,181.503,1.0
0.5166,128.190543,37.913408,3200.5322832,29.959,1.059,181.627,1.0
0.5333,128.190543,37.913373,3200.3579376,31.641,1.231,181.766,1.0
0.55,128.190543,37.913338,3200.1814584,33.351,1.424,181.925,1.0
0.5666,128.190543,37.913302,3200.0034552,35.087,1.631,182.103,1.0
0.5833,128.190543,37.913267,3199.8239280000003,36.848,1.846,182.297,1.0
0.6,128.190543,37.913232,3199.6431816,38.634,2.061,182.503,1.0
0.6166,128.190543,37.913196,3199.4615208000005,40.443,2.273,182.718,1.0
0.6333,128.190543,37.913161,3199.2792504000004,42.274,2.49,182.952,1.0
0.65,128.190543,37.913125,3199.0972848,44.127,2.72,183.212,1.0
0.6666,128.190543,37.91309,3198.9150144000005,45.999,2.955,183.496,1.0
0.6833,128.190543,37.913054,3198.7330488000002,47.89,3.19,183.796,1.0
0.7,128.190543,37.913019,3198.551388,49.797,3.419,184.11,1.0
0.7166,128.190543,37.912983,3198.3703368,51.719,3.637,184.433,1.0
0.7333,128.190543,37.912948,3198.1902,53.654,3.849,184.77,1.0
0.75,128.190543,37.912912,3198.0106728,55.601,4.052,185.122,1.0
0.7666,128.190543,37.912877,3197.8323648,57.558,4.243,185.483,1.0
0.7833,128.190542,37.912841,3197.6552760000004,59.522,4.419,185.85,1.0
0.8,128.190542,37.912806,3197.4791016,61.493,4.579,186.223,1.0
0.8166,128.190541,37.91277,3197.3041464000003,63.468,4.722,186.598,1.0
0.8333,128.190541,37.912734,3197.1313248,65.434,4.848,186.974,1.0
0.85,128.19054,37.912699,3196.9597224,67.388,4.958,187.35,1.0
0.8666,128.19054,37.912663,3196.7899488000003,69.33,5.05,187.726,1.0
0.8833,128.190539,37.912627,3196.6210896000002,71.259,5.126,188.101,1.0
0.9,128.190538,37.912591,3196.4537544,73.175,5.183,188.474,1.0
0.9166,128.190537,37.912556,3196.2870288,75.08,5.224,188.846,1.0
0.9333,128.190536,37.91252,3196.1215224000002,76.834,5.262,189.213,1.0
0.95,128.190535,37.912484,3195.9572352000005,78.443,5.3,189.574,1.0
0.9666,128.190534,37.912448,3195.794472,79.916,5.332,189.932,1.0
0.9833,128.190533,37.912413,3195.6332328000003,81.264,5.354,190.288,1.0
1.0,128.190531,37.912377,3195.4732128,82.501,5.362,190.642,1.0
1.0166,128.19053,37.912341,3195.314412,83.639,5.356,190.994,1.0
1.0333,128.190528,37.912305,3195.1565256000004,84.631,5.343,191.345,1.0
1.05,128.190526,37.912269,3194.9998584,85.489,5.324,191.693,1.0
1.0666,128.190524,37.912234,3194.8438008000003,86.227,5.297,192.039,1.0
1.0833,128.190521,37.912198,3194.6889624000005,86.859,5.261,192.385,1.0
1.1,128.190519,37.912162,3194.5344288,87.4,5.215,192.728,1.0
1.1166,128.190516,37.912126,3194.3805048000004,87.862,5.161,193.071,1.0
1.1333,128.190513,37.912091,3194.2268856,88.246,5.099,193.411,1.0
1.15,128.19051,37.912055,3194.0732664,88.562,5.031,193.75,1.0
1.1666,128.190506,37.912019,3193.9196472,88.821,4.957,194.087,1.0
1.1833,128.190503,37.911983,3193.7660280000005,89.03,4.879,194.423,1.0
1.2,128.190499,37.911948,3193.612104,89.198,4.796,194.756,1.0
1.2166,128.190495,37.911912,3193.4575704000003,89.331,4.709,195.088,1.0
1.2333,128.190491,37.911876,3193.302732,89.433,4.62,195.418,1.0
1.25,128.190487,37.911841,3193.1475888,89.508,4.528,195.747,1.0
1.2666,128.190483,37.911805,3192.991836,89.562,4.435,196.074,1.0
1.2833,128.190478,37.911769,3192.8351688000002,89.595,4.341,196.398,1.0
1.3,128.190473,37.911734,3192.6778920000006,89.612,4.247,196.722,1.0
1.3166,128.190468,37.911698,3192.5200056000003,89.613,4.153,197.043,1.0
1.3333,128.190463,37.911663,3192.3615096000003,89.601,4.058,197.362,1.0
1.35,128.190458,37.911627,3192.2020992,89.577,3.965,197.679,1.0
1.3666,128.190453,37.911591,3192.0420792,89.541,3.872,197.995,1.0
1.3833,128.190447,37.911556,3191.8811448,89.495,3.78,198.308,1.0
1.4,128.190441,37.91152,3191.719296,89.439,3.689,198.62,1.0
1.4166,128.190435,37.911485,3191.5565328000002,89.375,3.6,198.93,1.0
1.4333,128.190429,37.911449,3191.3931600000005,89.303,3.512,199.237,1.0
1.45,128.190423,37.911414,3191.2288728000003,89.223,3.425,199.543,1.0
1.4666,128.190416,37.911378,3191.0636712000005,89.137,3.34,199.847,1.0
1.4833,128.19041,37.911343,3190.8975552,89.044,3.257,200.149,1.0
1.5,128.190403,37.911308,3190.7308296,88.944,3.175,200.45,1.0
1.5166,128.190396,37.911272,3190.5631896000004,88.839,3.095,200.748,1.0
1.5333,128.190388,37.911237,3190.3946352000003,88.728,3.017,201.045,1.0
