Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181881,37.914631,9120.9461472,0.0,-0.002,0.0,1.0
0.0166,128.181881,37.914668,9120.955596,0.0,-0.007,0.0,0.9963035761004945
0.0333,128.181881,37.914706,9120.9619968,0.046,-0.015,0.008,0.9924272439721453
0.05,128.181881,37.914743,9120.9659592,0.139,-0.026,0.026,0.9883685724385664
0.0666,128.181881,37.91478,9120.9668736,0.28,-0.039,0.05,0.9841275615113694
0.0833,128.181881,37.914817,9120.96474,0.468,-0.055,0.08,0.9797066423951706
0.1,128.181881,37.914855,9120.958644,0.706,-0.072,0.114,0.975105815098844
0.1166,128.181881,37.914892,9120.9488904,0.993,-0.091,0.151,0.970320217238272
0.1333,128.181881,37.91493,9120.9345648,1.328,-0.112,0.191,0.965354711196278
0.15,128.181881,37.914967,9120.915972,1.712,-0.134,0.233,0.9602068657716963
0.1666,128.181881,37.915004,9120.8925024,2.144,-0.158,0.276,0.9548766809501635
0.1833,128.181881,37.915042,9120.864765600001,2.624,-0.184,0.32,0.9493665879018994
0.2,128.181881,37.915079,9120.8327616,3.149,-0.21,0.364,0.9436741554194507
0.2166,128.181881,37.915117,9120.7958808,3.72,-0.237,0.409,0.937799383476504
0.2333,128.181881,37.915154,9120.7547328,4.336,-0.266,0.453,0.9317422720484009
0.25,128.181881,37.915192,9120.7093176,4.995,-0.295,0.497,0.9255028211102142
0.2666,128.181881,37.915229,9120.6593304,5.697,-0.326,0.541,0.9190810306396477
0.2833,128.181881,37.915267,9120.6053808,6.44,-0.357,0.584,0.9124793318010447
0.3,128.181881,37.915304,9120.5468592,7.223,-0.39,0.626,0.905692862192213
0.3166,128.181881,37.915342,9120.483765600002,8.046,-0.423,0.667,0.898726484174689
0.3333,128.181881,37.915379,9120.4167096,8.907,-0.457,0.708,0.8915753353470016
0.35,128.181881,37.915417,9120.3453864,9.805,-0.492,0.747,0.8842442780829697
0.3666,128.181881,37.915455,9120.269796,10.74,-0.528,0.786,0.876728449991247
0.3833,128.181881,37.915492,9120.1899384,11.709,-0.565,0.823,0.8690302822651944
0.4,128.181881,37.91553,9120.106118400001,12.714,-0.602,0.859,0.8611497749092686
0.4166,128.181881,37.915568,9120.018031200001,13.751,-0.641,0.894,0.8530869279421673
0.4333,128.181881,37.915605,9119.9256768,14.821,-0.68,0.928,0.8448393101962487
0.45,128.181881,37.915643,9119.829360000002,15.923,-0.721,0.96,0.8364117840917833
0.4666,128.181881,37.915681,9119.7290808,17.056,-0.762,0.992,0.8277994872945378
0.4833,128.181881,37.915718,9119.6245344,18.218,-0.804,1.022,0.8190048510598358
0.5,128.181881,37.915756,9119.5160256,19.411,-0.846,1.05,0.8100278754632126
0.5166,128.181881,37.915794,9119.4035544,20.631,-0.89,1.078,0.8008661294091551
0.5333,128.181881,37.915832,9119.2874256,21.88,-0.935,1.104,0.791522044204782
0.55,128.181881,37.915869,9119.1670296,23.156,-0.98,1.128,0.7819931887861994
0.5666,128.181881,37.915907,9119.0426712,24.458,-1.026,1.152,0.7722844256920196
0.5833,128.18188,37.915945,9118.9146552,25.786,-1.073,1.174,0.7623908927217212
0.6,128.18188,37.915983,9118.7826768,27.14,-1.121,1.194,0.7523125902673617
0.6166,128.18188,37.916021,9118.6470408,28.519,-1.17,1.214,0.7420519495701948
0.6333,128.18188,37.916059,9118.507442400001,29.922,-1.219,1.232,0.7316065396961838
0.65,128.18188,37.916097,9118.3638816,31.349,-1.269,1.248,0.7209763609525949
0.6666,128.18188,37.916135,9118.216968,32.799,-1.32,1.263,0.7101638448671342
0.6833,128.18188,37.916172,9118.066092000001,34.272,-1.372,1.276,0.699166560607609
0.7,128.18188,37.91621,9117.9118632,35.768,-1.424,1.288,0.6879893709823434
0.7166,128.18188,37.916248,9117.753672,37.286,-1.477,1.299,0.6766274140623045
0.7333,128.18188,37.916286,9117.5918232,38.826,-1.53,1.308,0.6650806903720278
0.75,128.18188,37.916324,9117.4266216,40.388,-1.584,1.315,0.6533492004800375
0.7666,128.18188,37.916362,9117.2577624,41.97,-1.639,1.321,0.6414353761993502
0.7833,128.18188,37.9164,9117.085245600001,43.574,-1.694,1.326,0.6293367870456597
0.8,128.18188,37.916438,9116.9090712,45.197,-1.75,1.329,0.6170534337940881
0.8166,128.18188,37.916476,9116.7298488,46.842,-1.806,1.33,0.6045877485034657
0.8333,128.181879,37.916514,9116.546664000001,48.506,-1.863,1.329,0.5919373008709385
0.85,128.181879,37.916553,9116.3604312,50.19,-1.92,1.328,0.5791020927779059
0.8666,128.181879,37.916591,9116.1705408,51.893,-1.977,1.324,0.566079693379723
0.8833,128.181879,37.916629,9115.9772976,53.616,-2.035,1.319,0.5528749663179563
0.9,128.181879,37.916667,9115.7807016,55.358,-2.093,1.312,0.5394854818213936
0.9166,128.181879,37.916705,9115.5807528,57.12,-2.151,1.303,0.5259112414311766
0.9333,128.181879,37.916743,9115.377756000002,58.9,-2.209,1.293,0.5121522468561844
0.95,128.181878,37.916781,9115.1711016,60.698,-2.268,1.281,0.49820849994631955
0.9666,128.181878,37.91682,9114.9613992,62.515,-2.326,1.268,0.48408243555230546
0.9833,128.181878,37.916858,9114.748344,64.351,-2.384,1.252,0.4697691922092445
1.0,128.181878,37.916896,9114.531936000001,66.204,-2.443,1.235,0.45527120365343204
1.0166,128.181878,37.916934,9114.3127848,68.076,-2.501,1.217,0.44058847281750724
1.0333,128.181878,37.916973,9114.089976,69.965,-2.559,1.196,0.42572100285185527
1.05,128.181877,37.917011,9113.864424000001,71.873,-2.617,1.174,0.4106663664048771
1.0666,128.181877,37.917049,9113.635519200001,73.798,-2.674,1.15,0.3954294322559693
