Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.190544,37.914491,1546.4040192,0.0,-0.003,179.999,1.0
0.0166,128.190544,37.914459,1546.3896936,0.0,-0.012,180.0,1.0
0.0333,128.190544,37.914426,1546.3720152,0.081,-0.026,180.011,1.0
0.05,128.190544,37.914393,1546.3506792,0.24,-0.044,180.033,1.0
0.0666,128.190544,37.914361,1546.3253808000002,0.48,-0.065,180.063,1.0
0.0833,128.190544,37.914328,1546.2945960000002,0.802,-0.088,180.097,1.0
0.1,128.190544,37.914295,1546.25802,1.204,-0.113,180.133,1.0
0.1166,128.190544,37.914263,1546.2147384,1.687,-0.139,180.169,1.0
0.1333,128.190544,37.91423,1546.1641416,2.246,-0.163,180.205,1.0
0.15,128.190544,37.914197,1546.1050104,2.879,-0.186,180.24,1.0
0.1666,128.190544,37.914164,1546.0370400000002,3.584,-0.207,180.275,1.0
0.1833,128.190544,37.914132,1545.9620592,4.357,-0.228,180.309,1.0
0.2,128.190544,37.914099,1545.8788488,5.194,-0.249,180.342,1.0
0.2166,128.190544,37.914066,1545.7880184,6.094,-0.27,180.375,1.0
0.2333,128.190544,37.914033,1545.6898728,7.053,-0.278,180.408,1.0
0.25,128.190544,37.914,1545.584412,8.069,-0.273,180.442,1.0
0.2666,128.190544,37.913967,1545.4719408,9.138,-0.26,180.477,1.0
0.2833,128.190545,37.913934,1545.3524592,10.26,-0.242,180.513,1.0
0.3,128.190545,37.913901,1545.226272,11.431,-0.221,180.549,1.0
0.3166,128.190545,37.913868,1545.0933792,12.649,-0.198,180.586,1.0
0.3333,128.190545,37.913835,1544.9546952,13.912,-0.162,180.626,1.0
0.35,128.190545,37.913802,1544.8099152000002,15.218,-0.106,180.672,1.0
0.3666,128.190545,37.913768,1544.659344,16.564,-0.033,180.724,1.0
0.3833,128.190545,37.913735,1544.5032864,17.95,0.048,180.781,1.0
0.4,128.190545,37.913702,1544.3420472,19.373,0.136,180.842,1.0
0.4166,128.190545,37.913669,1544.1756264,20.832,0.225,180.905,1.0
0.4333,128.190545,37.913635,1544.0049384000001,22.325,0.329,180.977,1.0
0.45,128.190545,37.913602,1543.830288,23.849,0.456,181.063,1.0
0.4666,128.190546,37.913569,1543.6513704000001,25.405,0.601,181.161,1.0
0.4833,128.190546,37.913535,1543.4691,26.989,0.757,181.27,1.0
0.5,128.190546,37.913502,1543.2831720000001,28.602,0.917,181.386,1.0
0.5166,128.190546,37.913468,1543.0941960000002,30.241,1.077,181.509,1.0
0.5333,128.190546,37.913435,1542.9027816,31.904,1.248,181.646,1.0
0.55,128.190546,37.913401,1542.7095384,33.591,1.44,181.804,1.0
0.5666,128.190546,37.913368,1542.5141616,35.3,1.646,181.982,1.0
0.5833,128.190547,37.913334,1542.3172608,37.03,1.859,182.175,1.0
0.6,128.190547,37.913301,1542.1191408,38.779,2.072,182.379,1.0
0.6166,128.190547,37.913267,1541.9198016000003,40.546,2.28,182.592,1.0
0.6333,128.190547,37.913233,1541.7198528000001,42.33,2.493,182.823,1.0
0.65,128.190547,37.9132,1541.519904,44.127,2.718,183.08,1.0
0.6666,128.190547,37.913166,1541.3199551999999,45.938,2.949,183.36,1.0
0.6833,128.190547,37.913132,1541.1203112,47.76,3.179,183.656,1.0
0.7,128.190547,37.913098,1540.9206672,49.59,3.402,183.963,1.0
0.7166,128.190547,37.913065,1540.7219376,51.426,3.615,184.279,1.0
