Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181837,37.919985,4247.752236,0.0,-0.003,209.999,1.0
0.0166,128.181815,37.919955,4247.7382152,0.0,-0.01,209.999,1.0
0.0333,128.181793,37.919925,4247.724804,-0.075,-0.022,209.992,1.0
0.05,128.181771,37.919895,4247.7120024000005,-0.225,-0.036,209.977,1.0
0.0666,128.181749,37.919865,4247.7007248,-0.447,-0.051,209.958,1.0
0.0833,128.181728,37.919836,4247.690971200001,-0.744,-0.068,209.935,1.0
0.1,128.181706,37.919806,4247.6839608,-1.114,-0.086,209.91,1.0
0.1166,128.181684,37.919776,4247.6796936,-1.555,-0.104,209.885,1.0
0.1333,128.181662,37.919746,4247.6793888,-2.066,-0.12,209.858,1.0
0.15,128.18164,37.919716,4247.6833512,-2.644,-0.134,209.832,1.0
0.1666,128.181618,37.919686,4247.6921904,-3.287,-0.146,209.806,1.0
0.1833,128.181596,37.919656,4247.7043824,-3.994,-0.157,209.78,1.0
0.2,128.181574,37.919626,4247.7208416,-4.761,-0.167,209.755,1.0
0.2166,128.181552,37.919596,4247.7412632000005,-5.586,-0.177,209.731,1.0
0.2333,128.181531,37.919566,4247.7653424,-6.468,-0.183,209.706,1.0
0.25,128.181509,37.919536,4247.7936888,-7.404,-0.184,209.682,1.0
0.2666,128.181487,37.919506,4247.8256928,-8.391,-0.181,209.658,1.0
0.2833,128.181465,37.919476,4247.8613544,-9.429,-0.177,209.634,1.0
0.3,128.181443,37.919447,4247.9006736,-10.514,-0.17,209.61,1.0
0.3166,128.181422,37.919417,4247.9436504000005,-11.645,-0.163,209.587,1.0
0.3333,128.1814,37.919387,4247.9905896,-12.821,-0.146,209.562,1.0
0.35,128.181378,37.919357,4248.0408816,-14.039,-0.12,209.535,1.0
0.3666,128.181356,37.919327,4248.095136,-15.297,-0.087,209.507,1.0
0.3833,128.181335,37.919297,4248.1524384,-16.595,-0.049,209.477,1.0
0.4,128.181313,37.919267,4248.2137032,-17.929,-0.008,209.446,1.0
0.4166,128.181291,37.919237,4248.278016,-19.3,0.034,209.414,1.0
0.4333,128.181269,37.919207,4248.3462912,-20.704,0.09,209.377,1.0
0.45,128.181248,37.919177,4248.418224,-22.14,0.157,209.335,1.0
0.4666,128.181226,37.919147,4248.4932048,-23.608,0.233,209.288,1.0
0.4833,128.181205,37.919117,4248.572148,-25.105,0.315,209.237,1.0
0.5,128.181183,37.919087,4248.6541392,-26.629,0.402,209.182,1.0
0.5166,128.181162,37.919057,4248.739788,-28.181,0.491,209.125,1.0
0.5333,128.18114,37.919027,4248.8290944,-29.757,0.591,209.058,1.0
0.55,128.181119,37.918997,4248.9220584,-31.356,0.704,208.982,1.0
0.5666,128.181097,37.918967,4249.0183752,-32.978,0.826,208.896,1.0
0.5833,128.181076,37.918936,4249.1183496,-34.622,0.954,208.803,1.0
0.6,128.181055,37.918906,4249.2216768,-36.284,1.086,208.703,1.0
0.6166,128.181033,37.918876,4249.328356800001,-37.965,1.22,208.597,1.0
0.6333,128.181012,37.918846,4249.4389992,-39.664,1.364,208.477,1.0
0.65,128.180991,37.918816,4249.5529944,-41.378,1.518,208.343,1.0
0.6666,128.18097,37.918786,4249.6706472000005,-43.107,1.678,208.196,1.0
0.6833,128.180949,37.918755,4249.7916528000005,-44.85,1.842,208.038,1.0
0.7,128.180928,37.918725,4249.9160112,-46.607,2.007,207.871,1.0
0.7166,128.180907,37.918695,4250.0437224,-48.377,2.171,207.695,1.0
0.7333,128.180886,37.918664,4250.1747864,-50.158,2.339,207.503,1.0
0.75,128.180865,37.918634,4250.3088984000005,-51.953,2.512,207.294,1.0
0.7666,128.180845,37.918604,4250.4463632,-53.758,2.684,207.072,1.0
0.7833,128.180824,37.918573,4250.586876,-55.575,2.854,206.839,1.0
0.8,128.180803,37.918543,4250.7304368000005,-57.403,3.019,206.596,1.0
0.8166,128.180783,37.918512,4250.8764360000005,-59.241,3.178,206.347,1.0
0.8333,128.180763,37.918482,4251.0251784,-61.09,3.334,206.082,1.0
0.85,128.180742,37.918451,4251.176359200001,-62.949,3.487,205.804,1.0
0.8666,128.180722,37.918421,4251.3299784,-64.818,3.632,205.515,1.0
0.8833,128.180702,37.91839,4251.4854264,-66.696,3.77,205.217,1.0
0.9,128.180682,37.91836,4251.643008,-68.584,3.899,204.913,1.0
0.9166,128.180662,37.918329,4251.8021136,-70.48,4.017,204.604,1.0
0.9333,128.180642,37.918298,4251.9624384,-72.385,4.126,204.284,1.0
0.95,128.180623,37.918267,4252.1239824,-74.298,4.225,203.956,1.0
0.9666,128.180603,37.918236,4252.2864408000005,-76.219,4.313,203.622,1.0
0.9833,128.180584,37.918206,4252.4492040000005,-78.148,4.389,203.283,1.0
1.0,128.180564,37.918175,4252.612272,-80.084,4.453,202.941,1.0
1.0166,128.180545,37.918144,4252.77534,-82.027,4.504,202.597,1.0
1.0333,128.180526,37.918113,4252.9371888000005,-83.932,4.546,202.251,1.0
1.05,128.180507,37.918082,4253.0981232,-85.799,4.58,201.904,1.0
1.0666,128.180488,37.918051,4253.2578384,-87.63,4.603,201.557,1.0
1.0833,128.180469,37.918019,4253.4160296,-89.428,4.615,201.211,1.0
1.1,128.180451,37.917988,4253.572392,-91.195,4.615,200.866,1.0
1.1166,128.180432,37.917957,4253.7266208,-92.936,4.602,200.523,1.0
1.1333,128.180413,37.917926,4253.8781064,-94.58,4.583,200.183,1.0
1.15,128.180395,37.917894,4254.0271536,-96.131,4.558,199.846,1.0
1.1666,128.180377,37.917863,4254.173457600001,-97.599,4.526,199.514,1.0
1.1833,128.180358,37.917832,4254.3173232,-98.99,4.485,199.185,1.0
1.2,128.18034,37.9178,4254.4584456,-100.312,4.433,198.861,1.0
1.2166,128.180322,37.917769,4254.59652,-101.575,4.371,198.542,1.0
1.2333,128.180304,37.917737,4254.7315464,-102.722,4.306,198.231,1.0
1.25,128.180286,37.917706,4254.8638296,-103.762,4.237,197.928,1.0
1.2666,128.180268,37.917674,4254.9930648,-104.705,4.163,197.633,1.0
1.2833,128.18025,37.917643,4255.1198616,-105.563,4.084,197.345,1.0
1.3,128.180232,37.917611,4255.2430008,-106.344,3.999,197.063,1.0
1.3166,128.180214,37.917579,4255.362787200001,-107.059,3.907,196.788,1.0
1.3333,128.180196,37.917548,4255.4798304000005,-107.67,3.815,196.523,1.0
1.35,128.180179,37.917516,4255.5938256,-108.187,3.722,196.268,1.0
1.3666,128.180161,37.917484,4255.704772800001,-108.619,3.629,196.022,1.0
1.3833,128.180143,37.917452,4255.8123672,-108.976,3.533,195.784,1.0
1.4,128.180126,37.917421,4255.9166088,-109.267,3.434,195.552,1.0
1.4166,128.180108,37.917389,4256.016888,-109.5,3.332,195.325,1.0
1.4333,128.180091,37.917357,4256.1141192000005,-109.657,3.232,195.108,1.0
1.45,128.180073,37.917325,4256.2083024,-109.745,3.133,194.9,1.0
1.4666,128.180056,37.917293,4256.2985232,-109.772,3.036,194.7,1.0
1.4833,128.180038,37.917261,4256.385086400001,-109.745,2.938,194.505,1.0
1.5,128.180021,37.917229,4256.4676872,-109.67,2.84,194.316,1.0
1.5166,128.180004,37.917197,4256.5463256,-109.555,2.741,194.131,1.0
1.5333,128.179987,37.917165,4256.6213064,-109.394,2.645,193.954,1.0
1.55,128.17997,37.917132,4256.69202,-109.194,2.55,193.784,1.0
1.5666,128.179953,37.9171,4256.7587712,-108.958,2.457,193.621,1.0
1.5833,128.179936,37.917068,4256.8212552,-108.693,2.366,193.461,1.0
1.6,128.179919,37.917036,4256.879472,-108.4,2.276,193.306,1.0
1.6166,128.179902,37.917003,4256.9334216,-108.085,2.186,193.153,1.0
1.6333,128.179886,37.916971,4256.9827992,-107.753,2.099,193.006,1.0
1.65,128.179869,37.916939,4257.0279096,-107.406,2.013,192.865,1.0
1.6666,128.179853,37.916906,4257.068752800001,-107.048,1.929,192.728,1.0
1.6833,128.179836,37.916874,4257.105024,-106.679,1.847,192.594,1.0
1.7,128.17982,37.916841,4257.1367232,-106.303,1.767,192.462,1.0
1.7166,128.179804,37.916809,4257.164460000001,-105.919,1.688,192.332,1.0
