Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181926,37.914618,5807.5324032,0.0,-0.002,30.0,1.0
0.0166,128.181948,37.914649,5807.5400232,0.0,-0.009,30.0,1.0
0.0333,128.181971,37.91468,5807.547947999999,-0.062,-0.02,29.989,1.0
0.05,128.181993,37.91471,5807.5558728000005,-0.185,-0.032,29.967,1.0
0.0666,128.182016,37.914741,5807.564712,-0.371,-0.047,29.937,1.0
0.0833,128.182039,37.914772,5807.574465600001,-0.622,-0.063,29.902,1.0
0.1,128.182061,37.914803,5807.5863528,-0.937,-0.08,29.863,1.0
0.1166,128.182084,37.914834,5807.6000688,-1.316,-0.097,29.821,1.0
0.1333,128.182106,37.914865,5807.6168328,-1.76,-0.114,29.777,1.0
0.15,128.182129,37.914895,5807.6366448,-2.266,-0.129,29.733,1.0
0.1666,128.182151,37.914926,5807.660114400001,-2.833,-0.144,29.689,1.0
0.1833,128.182174,37.914957,5807.6863272,-3.459,-0.159,29.644,1.0
0.2,128.182197,37.914988,5807.715892800001,-4.143,-0.173,29.6,1.0
0.2166,128.182219,37.915019,5807.7482016,-4.883,-0.187,29.556,1.0
0.2333,128.182242,37.91505,5807.7835584,-5.676,-0.196,29.512,1.0
0.25,128.182264,37.915081,5807.822268,-6.521,-0.2,29.468,1.0
0.2666,128.182287,37.915112,5807.863416,-7.417,-0.2,29.425,1.0
0.2833,128.182309,37.915142,5807.907612,-8.36,-0.197,29.382,1.0
0.3,128.182332,37.915173,5807.954856,-9.35,-0.192,29.339,1.0
0.3166,128.182354,37.915204,5808.004843199999,-10.385,-0.186,29.296,1.0
0.3333,128.182377,37.915235,5808.057878400001,-11.463,-0.17,29.253,1.0
0.35,128.1824,37.915266,5808.113656800001,-12.581,-0.145,29.208,1.0
0.3666,128.182422,37.915297,5808.172483200001,-13.739,-0.113,29.161,1.0
0.3833,128.182444,37.915328,5808.2340527999995,-14.935,-0.076,29.114,1.0
0.4,128.182467,37.915359,5808.298365600001,-16.167,-0.035,29.066,1.0
0.4166,128.182489,37.91539,5808.3657264,-17.434,0.007,29.016,1.0
